feu;
1;
1;
22;22;
----------------------------------;
64;6;13;0;
64;7;10;6-10;
64;3;10;6-10;
64;4;9;6-10;
64;0;9;4-10;
64;1;9;6-10;
64;0;10;1-10;
64;1;12;4-9;
64;0;11;4-9-75;
64;1;12;4-9;
64;0;11;4-9-75;
64;0;11;4-9-75;
64;0;11;4-9-75;
64;1;10;4-10-72;
64;0;11;4-9-75;
64;1;10;4-10-72;
65;0;16;0;
65;6;16;0;
65;4;12;0;
65;2;13;0;
65;2;10;6-10;
65;3;9;6-10;
65;6;16;0;
65;6;15;1-10-71;
65;0;11;4-9;
65;1;10;4-10-77;
65;0;11;4-9;
65;1;10;4-10-77;
65;0;11;4-9;
65;1;10;4-10-77;
65;0;11;4-9;
65;1;10;4-10-77;
65;0;11;4-9;
65;1;10;4-10-77;
66;1;18;0;
66;0;19;0;
66;0;20;0;
66;0;14;0;
66;6;12;0;
66;7;13;0;
66;7;15;1-10;
66;7;14;4-10;
66;8;10;6-10;
66;6;9;6-10;
66;7;9;6-10;
66;4;8;6-10;
66;0;8;1-10;
66;1;8;4-10;
66;1;10;4-9-71;
66;1;10;4-9-71;
66;0;9;4-10-76;
66;1;10;4-9-71;
66;0;9;4-10-76;
66;1;10;4-9-71;
66;0;9;4-10-76;
66;1;10;4-9-71;
66;0;9;4-10-76;
66;1;10;4-9-71;
66;0;9;4-10-76;
66;1;10;4-9-71;
66;0;9;4-10-76;
67;3;12;0;
67;2;12;0;
67;9;10;4-10;
67;2;9;6-10;
67;1;10;4-9;
67;0;9;4-9-74;
67;0;9;4-9-74;
67;0;9;4-9-74;
67;1;8;4-10-73;
67;0;9;4-9-74;
67;1;8;4-10-73;
67;0;9;4-9-74;
67;1;8;4-10-73;
68;0;18;0;
68;5;12;0;
68;7;12;0;
68;5;9;6-10;
68;2;8;6-10;
68;3;8;6-10;
68;8;14;4-10;
68;8;9;4-10;
68;6;8;6-10;
68;7;8;6-10;
68;0;7;4-10;
68;6;15;1-9-71;
68;0;9;4-9;
68;1;8;4-9-77;
68;0;9;4-9;
68;1;8;4-9-77;
68;0;9;4-9;
68;1;8;4-9-77;
68;0;9;4-9;
68;1;8;4-9-77;
68;1;8;4-9-77;
69;7;16;0;
69;4;11;0;
69;5;11;0;
69;8;12;0;
69;1;11;0;
69;5;8;6-10;
69;3;7;6-10;
69;1;7;6-10;
69;9;11;4-10;
69;6;15;1-9;
69;7;14;4-10-71;
69;1;8;4-9;
69;0;7;4-10-77;
69;1;8;4-9;
69;0;7;4-10-77;
69;1;8;4-9;
69;0;7;4-10-77;
69;1;8;4-9;
69;0;7;4-10-77;
69;1;8;4-9;
